,id,name,reviews.rating,reviews.text,reviews.title,subjectivity,polarity,review_analysis
2915,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Long-lasting, high-quality batteries.",Five Stars,0.0,0.0,Neutral
2917,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Lot of batteries that work.Yay.,Five Stars,0.0,0.0,Neutral
2918,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,lot's oh power,Five Stars,0.0,0.0,Neutral
2920,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Lots of batteries,Five Stars,0.0,0.0,Neutral
2979,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Low cost solution that works...,Five Stars,0.3,0.0,Neutral
2988,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,NCIE,Five Stars,0.0,0.0,Neutral
2989,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Never run out again,Five Stars,0.0,0.0,Neutral
3028,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,no complaints,Five Stars,0.0,0.0,Neutral
3029,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No complaints,Five Stars,0.0,0.0,Neutral
3031,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,no complaints here about Amazon brand products,Five Stars,0.0,0.0,Neutral
3033,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"No complaints, simply put they are batteries.",Five Stars,0.3571428571428571,0.0,Neutral
3035,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No frills but just what I needed.,Five Stars,0.0,0.0,Neutral
3036,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,no issues,Five Stars,0.0,0.0,Neutral
3037,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,no issues,Five Stars,0.0,0.0,Neutral
3038,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No issues Amazon Basic batteries.,Five Stars,0.125,0.0,Neutral
3039,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"No leak, nuff said",Five Stars,0.0,0.0,Neutral
3041,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No Problem,Five Stars,0.0,0.0,Neutral
3042,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problem with these.,Five Stars,0.0,0.0,Neutral
3043,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problems,Five Stars,0.0,0.0,Neutral
3044,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,no problems,Five Stars,0.0,0.0,Neutral
3045,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,no problems,Five Stars,0.0,0.0,Neutral
3046,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problems at all.,Five Stars,0.0,0.0,Neutral
3047,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problems with AmazonBasic Batteries.,Five Stars,0.0,0.0,Neutral
3048,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problems with purchase,Five Stars,0.0,0.0,Neutral
3049,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problems with the batteries. I would order them again.,Five Stars,0.0,0.0,Neutral
3051,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No problems.,Five Stars,0.0,0.0,Neutral
3052,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,No reason to buy more expensive batteries.,Five Stars,0.6,0.0,Neutral
3056,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Now I won't have to worry about running out for awhile.,Five Stars,0.0,0.0,Neutral
3058,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Office purchase,Five Stars,0.0,0.0,Neutral
3079,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,okey,Five Stars,0.0,0.0,Neutral
3080,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,On point,Five Stars,0.0,0.0,Neutral
3081,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,On time and as described.,Five Stars,0.0,0.0,Neutral
3082,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"On time, product as advertised.",Five Stars,0.0,0.0,Neutral
3085,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Only AA batteries I buy!,Five Stars,1.0,0.0,Neutral
3086,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Only batteries I buy, can't beat the price",Five Stars,1.0,0.0,Neutral
3126,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Plenty of power.,Five Stars,0.0,0.0,Neutral
3127,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Power,Five Stars,0.0,0.0,Neutral
3128,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,power-full,Five Stars,0.0,0.0,Neutral
3129,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,prefect,Five Stars,0.0,0.0,Neutral
3133,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,price,Five Stars,0.0,0.0,Neutral
3142,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,product as described,Five Stars,0.0,0.0,Neutral
3143,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Product as described.,Five Stars,0.0,0.0,Neutral
3144,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Product as described.,Five Stars,0.0,0.0,Neutral
3145,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,product is as described,Five Stars,0.0,0.0,Neutral
3147,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Product seems to be as advertised.,Five Stars,0.0,0.0,Neutral
3149,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Product was delivered on time as promised!,Five Stars,0.0,0.0,Neutral
3151,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,prompt just as described,Five Stars,0.0,0.0,Neutral
3152,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Prompt shipment of quality product.,Five Stars,0.0,0.0,Neutral
3157,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,QUALITY BATTERIES,Five Stars,0.0,0.0,Neutral
3160,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Quality batteries for a fraction of the price of others,Five Stars,0.0,0.0,Neutral
3164,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Quality. Convinced me to order the same for home.,Five Stars,0.125,0.0,Neutral
3177,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,received as described,Five Stars,0.0,0.0,Neutral
3179,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Received on time and worked as advertised.,Five Stars,0.0,0.0,Neutral
3180,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Register same strength as duracell,Five Stars,0.125,0.0,Neutral
3181,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,reliable,Five Stars,0.0,0.0,Neutral
3182,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,reliable,Five Stars,0.0,0.0,Neutral
3183,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,reliable affordable,Five Stars,0.0,0.0,Neutral
3185,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Same as the big brands,Five Stars,0.1125,0.0,Neutral
3187,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"Same batteries for a cheaper price, yes please!",Five Stars,0.125,0.0,Neutral
3188,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,same..they fulfill a need,Five Stars,0.0,0.0,Neutral
3202,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Seem to last. Can't beat price point.,Five Stars,0.0666666666666666,0.0,Neutral
3211,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,seem to work well,Five Stars,0.0,0.0,Neutral
3213,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Seems to fix the faulty cable on my son's headset well.,Five Stars,0.0,0.0,Neutral
3216,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,service expedited,Five Stars,0.0,0.0,Neutral
3219,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,So convenient to purchase these online.,Five Stars,0.0,0.0,Neutral
3222,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,So far everything I expected,Five Stars,0.7,0.0,Neutral
3260,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Solid performance. Used energizer batteries in Mac mouse but these have outlasted those.,Five Stars,0.1,0.0,Neutral
3261,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Solid price for the amount of batteries you get.,Five Stars,0.1,0.0,Neutral
3262,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Solid product,Five Stars,0.1,0.0,Neutral
3263,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Solid product at a solid price,Five Stars,0.1,0.0,Neutral
3264,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,standard alkaline battery ... can't beat the price,Five Stars,0.0,0.0,Neutral
3268,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Standard batteries work well,Five Stars,0.0,0.0,Neutral
3270,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Stock up Now folks.,Five Stars,0.0,0.0,Neutral
3271,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Stores energy.,Five Stars,0.0,0.0,Neutral
3280,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Suits my needs.,Five Stars,0.0,0.0,Neutral
3293,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,thank you,Five Stars,0.0,0.0,Neutral
3294,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank you,Five Stars,0.0,0.0,Neutral
3295,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,thank you,Five Stars,0.0,0.0,Neutral
3296,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,thank you,Five Stars,0.0,0.0,Neutral
3297,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,thank you,Five Stars,0.0,0.0,Neutral
3298,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank You,Five Stars,0.0,0.0,Neutral
3299,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank you,Five Stars,0.0,0.0,Neutral
3300,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank you Amazon for providing everything I think I need!,Five Stars,0.0,0.0,Neutral
3302,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank you!,Five Stars,0.0,0.0,Neutral
3303,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank you!,Five Stars,0.0,0.0,Neutral
3304,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,Thank You!!,Five Stars,0.0,0.0,Neutral
3323,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,THE BATTERIES ARE BOSS,Five Stars,0.0,0.0,Neutral
3334,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,The only batteries we buy now!,Five Stars,1.0,0.0,Neutral
3335,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,the only way to go,Five Stars,1.0,0.0,Neutral
3337,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,The product complies with the specifications,Five Stars,0.0,0.0,Neutral
3360,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These are the only batteries I buy...,Five Stars,1.0,0.0,Neutral
3376,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries last awhile.,Five Stars,0.0666666666666666,0.0,Neutral
3377,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These batteries perform as well as name brand batteries, I have not had any issues with them.",Five Stars,0.0,0.0,Neutral
3378,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries really last.,Five Stars,0.0666666666666666,0.0,Neutral
3379,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These batteries were affordable and work well.,Five Stars,0.0,0.0,Neutral
3382,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These batteries work as desired, If I'm not using rechargeable batteries I always use the AmazonBasics.",Five Stars,0.0,0.0,Neutral
3385,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"These batteries work well for me in BT computer mice, electronic device remotes and LED flashlights.",Five Stars,0.0,0.0,Neutral
3393,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These seem to be fresher and last longer then the name brands.,Five Stars,0.0666666666666666,0.0,Neutral
3397,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These were a must with kids Christmas presents! Will be ordering again.,Five Stars,0.0,0.0,Neutral
3398,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These will last me forever.,Five Stars,0.0666666666666666,0.0,Neutral
3399,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,these work as well as any others,Five Stars,0.0,0.0,Neutral
3400,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These work as well as the name brand batteries but with the convenience of delivery!,Five Stars,0.0,0.0,Neutral
3406,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,These work just as well as name brand batteries.,Five Stars,0.0,0.0,Neutral
3409,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They are batteries and they seem to allow for the operation of battery operated devices.,Five Stars,0.0,0.0,Neutral
3411,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they are batteries as stated,Five Stars,0.0,0.0,Neutral
3412,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they are batteries what can i say,Five Stars,0.0,0.0,Neutral
3413,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They are batteries what can you say,Five Stars,0.0,0.0,Neutral
3416,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"they are batteries, they work",Five Stars,0.0,0.0,Neutral
3417,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"they are batteries, they work",Five Stars,0.0,0.0,Neutral
3418,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They are batteries!,Five Stars,0.0,0.0,Neutral
3420,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They are batteries. They work. That's all that matters.,Five Stars,0.0,0.0,Neutral
3421,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They are cheep and work well.,Five Stars,0.0,0.0,Neutral
3430,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They do the job.,Five Stars,0.0,0.0,Neutral
3431,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They do the job.,Five Stars,0.0,0.0,Neutral
3443,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They perform well.,Five Stars,0.0,0.0,Neutral
3445,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they provide power to stuff,Five Stars,0.0,0.0,Neutral
3452,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They serve the purpose and are so inexpensive!,Five Stars,0.0,0.0,Neutral
3454,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They were a gift.,Five Stars,0.0,0.0,Neutral
3456,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work,Five Stars,0.0,0.0,Neutral
3457,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they work,Five Stars,0.0,0.0,Neutral
3458,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work,Five Stars,0.0,0.0,Neutral
3459,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work,Five Stars,0.0,0.0,Neutral
3460,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work,Five Stars,0.0,0.0,Neutral
3461,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work,Five Stars,0.0,0.0,Neutral
3462,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they work,Five Stars,0.0,0.0,Neutral
3463,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work - that's about it.,Five Stars,0.0,0.0,Neutral
3464,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,they work and they were inexpensive.,Five Stars,0.0,0.0,Neutral
3480,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"They work just as well as any name brand, but at a cheaper price.",Five Stars,0.0,0.0,Neutral
3484,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work well,Five Stars,0.0,0.0,Neutral
3486,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work well.,Five Stars,0.0,0.0,Neutral
3487,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work well.,Five Stars,0.0,0.0,Neutral
3489,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work!,Five Stars,0.0,0.0,Neutral
3490,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work!,Five Stars,0.0,0.0,Neutral
3491,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work!,Five Stars,0.0,0.0,Neutral
3492,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work.,Five Stars,0.0,0.0,Neutral
3493,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work.,Five Stars,0.0,0.0,Neutral
3494,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work.,Five Stars,0.0,0.0,Neutral
3495,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work.,Five Stars,0.0,0.0,Neutral
3496,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work.,Five Stars,0.0,0.0,Neutral
3497,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They work. They last!,Five Stars,0.0666666666666666,0.0,Neutral
3498,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They worked,Five Stars,0.0,0.0,Neutral
3501,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They're batteries,Five Stars,0.0,0.0,Neutral
3503,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"They're batteries, and they power my stuff",Five Stars,0.0,0.0,Neutral
3504,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"They're batteries, what can you say",Five Stars,0.0,0.0,Neutral
3505,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,"They're batteries. Came packaged well, doing the job.",Five Stars,0.0,0.0,Neutral
3508,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They're batteries. That charge done of my things.,Five Stars,0.0,0.0,Neutral
3510,AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),5,They're batteries. They work well. I use them in motion activated night lights.,Five Stars,0.0,0.0,Neutral
